id,filename,link,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,text
37812,37812.jpg,http://assets.myntassets.com/v1/images/style/properties/3af9f145845d8453a066322de35980af_images.jpg,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Formal,John Players Men Navy Blue Shirt,Men Apparel Topwear Shirts Navy Blue Summer 2012.0 Formal John Players Men Navy Blue Shirt
4729,4729.jpg,http://assets.myntassets.com/v1/images/style/properties/0108969213975af06095ff84a0ec0c72_images.jpg,Boys,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Disney Kids Boy's Crew Sea Life Sialing Green Teen Kidswear,Boys Apparel Topwear Tshirts Green Summer 2011.0 Casual Disney Kids Boy's Crew Sea Life Sialing Green Teen Kidswear
56825,56825.jpg,http://assets.myntassets.com/v1/images/style/properties/John-Players-Men-Brown-Shirt_7eec3b0568f65dc8f39a534376538551_images.jpg,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,John Players Men Brown Shirt,Men Apparel Topwear Shirts Brown Summer 2012.0 Casual John Players Men Brown Shirt
39988,39988.jpg,http://assets.myntassets.com/v1/images/style/properties/9c3d77147758ab10f12caf6184fe13ef_images.jpg,Men,Footwear,Shoes,Casual Shoes,White,Winter,2014.0,Casual,Gas Men Europa White Shoes,Men Footwear Shoes Casual Shoes White Winter 2014.0 Casual Gas Men Europa White Shoes
59051,59051.jpg,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Black-Gladiator-Sandals_b8f695202ccc1889f65d57b4000a888f_images.jpg,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Carlton London Women Black & Gold Toned Flats,Women Footwear Shoes Flats Black Winter 2012.0 Casual Carlton London Women Black & Gold Toned Flats
20099,20099.jpg,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Diva Women Embroided Green Kurta,Women Apparel Topwear Kurtas Green Fall 2011.0 Ethnic Diva Women Embroided Green Kurta
58183,58183.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-White-Handbag_1440a0abd2ddaf3199965e604831b164_images.jpg,Women,Accessories,Bags,Handbags,White,Summer,2012.0,Casual,Rocky S Women White Handbag,Women Accessories Bags Handbags White Summer 2012.0 Casual Rocky S Women White Handbag
29742,29742.jpg,http://assets.myntassets.com/v1/images/style/properties/8b58c65e5634233b165c40cdbbcf58b8_images.jpg,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Kiara Women Teal Handbag,Women Accessories Bags Handbags Teal Summer 2012.0 Casual Kiara Women Teal Handbag
51658,51658.jpg,http://assets.myntassets.com/v1/images/style/properties/072af0cd079f20296c72f3594a21f141_images.jpg,Women,Accessories,Watches,Watches,Copper,Winter,2016.0,Casual,Fossil Women Copper Chronograph Watch CH2589,Women Accessories Watches Watches Copper Winter 2016.0 Casual Fossil Women Copper Chronograph Watch CH2589
3954,3954.jpg,http://assets.myntassets.com/v1/images/style/properties/b56e261f9206aa95e42c43f4e62d0e5a_images.jpg,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Jealous 21 Women's Pink T-shirt,Women Apparel Topwear Tshirts Pink Summer 2011.0 Casual Jealous 21 Women's Pink T-shirt
18839,18839.jpg,http://assets.myntassets.com/v1/images/style/properties/Peter-England-Men-Formal-Black-Beltbc472bd919c505690ecbc1eed8af7fbf_images.jpg,Men,Accessories,Belts,Belts,Black,Fall,2011.0,Formal,Peter England Men Formal Black Belt,Men Accessories Belts Belts Black Fall 2011.0 Formal Peter England Men Formal Black Belt
2886,2886.jpg,http://assets.myntassets.com/v1/images/style/properties/94a9deea53125663d9bbe61cb38b84b4_images.jpg,Women,Footwear,Shoes,Flats,Brown,Winter,2015.0,Casual,Catwalk Women Leather Brown Flats,Women Footwear Shoes Flats Brown Winter 2015.0 Casual Catwalk Women Leather Brown Flats
23278,23278.jpg,http://assets.myntassets.com/v1/images/style/properties/93aa34922c6446706c003ba2255747f5_images.jpg,Men,Accessories,Watches,Watches,Off White,Winter,2016.0,Casual,Maxima Ssteele Men Off White Watch,Men Accessories Watches Watches Off White Winter 2016.0 Casual Maxima Ssteele Men Off White Watch
28690,28690.jpg,http://assets.myntassets.com/v1/images/style/properties/df0a23e732654c5e7db3888e39393e79_images.jpg,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,W Women Printed Beige Kurta,Women Apparel Topwear Kurtas Beige Summer 2012.0 Ethnic W Women Printed Beige Kurta
8580,8580.jpg,http://assets.myntassets.com/v1/images/style/properties/0d2e2ceaaf6d09d447caad678b2edbe6_images.jpg,Men,Apparel,Topwear,Waistcoat,Grey,Fall,2011.0,Casual,Scullers Men  Grey Waistcoat,Men Apparel Topwear Waistcoat Grey Fall 2011.0 Casual Scullers Men  Grey Waistcoat
3168,3168.jpg,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Nike Men's Incinerate MSL White Blue Shoe,Men Footwear Shoes Sports Shoes White Fall 2010.0 Sports Nike Men's Incinerate MSL White Blue Shoe
18005,18005.jpg,http://assets.myntassets.com/v1/images/style/properties/91ca48e3204f23cd376fad7f186875bf_images.jpg,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,Puma Men Long Logo Black Bermuda,Men Apparel Bottomwear Shorts Black Summer 2011.0 Sports Puma Men Long Logo Black Bermuda
17871,17871.jpg,http://assets.myntassets.com/v1/images/style/properties/155353efc674d253e30c213ca07bbb0b_images.jpg,Men,Apparel,Innerwear,Briefs,Maroon,Winter,2016.0,Casual,Levis Men Boxer Maroon Brief,Men Apparel Innerwear Briefs Maroon Winter 2016.0 Casual Levis Men Boxer Maroon Brief
9452,9452.jpg,http://assets.myntassets.com/v1/images/style/properties/5e557eb0be7c6420f7c7a6bbaa432993_images.jpg,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,John Miller Men Stripes White Red Shirts,Men Apparel Topwear Shirts Red Fall 2011.0 Formal John Miller Men Stripes White Red Shirts
38402,38402.jpg,http://assets.myntassets.com/v1/images/style/properties/2eb3aa5eefb3319f10f7815100a18e3c_images.jpg,Women,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Baggit Women Hood Dabang Black Belt,Women Accessories Belts Belts Black Summer 2012.0 Casual Baggit Women Hood Dabang Black Belt
44984,44984.jpg,http://assets.myntassets.com/v1/images/style/properties/676dd802241d46a5ce28c78d1dabbc5a_images.jpg,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Women White Dial Watch,Women Accessories Watches Watches White Winter 2016.0 Casual Maxima Women White Dial Watch
10268,10268.jpg,http://assets.myntassets.com/v1/images/style/properties/2976e4095e7b3ae2de99df54d2adeaaa_images.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Clarks Men Hang Work Leather Black Formal Shoes,Men Footwear Shoes Formal Shoes Black Fall 2012.0 Formal Clarks Men Hang Work Leather Black Formal Shoes
45856,45856.jpg,http://assets.myntassets.com/v1/images/style/properties/fee54b57fcd02b7c07d42b0918025099_images.jpg,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Vishudh Women Brown Kurta,Women Apparel Topwear Kurtas Brown Summer 2012.0 Ethnic Vishudh Women Brown Kurta
32138,32138.jpg,http://assets.myntassets.com/v1/images/style/properties/Playboy-Men-Blue-Titanium-Briefs_5c63c52edabbab43f6aefc52842d73f2_images.jpg,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Playboy Men Blue Titanium Briefs,Men Apparel Innerwear Briefs Blue Summer 2016.0 Casual Playboy Men Blue Titanium Briefs
59435,59435.jpg,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Black-Formal-Shoes_70a3c7c185338a5636c8c0e668829bb6_images.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Arrow Men Black Formal Shoes,Men Footwear Shoes Formal Shoes Black Summer 2012.0 Formal Arrow Men Black Formal Shoes
5891,5891.jpg,http://assets.myntassets.com/v1/images/style/properties/02e4e32cd9d09052f0ec3d46fa747d39_images.jpg,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Men's Stripe Polo Black T-shirt,Men Apparel Topwear Tshirts Black Summer 2011.0 Casual Puma Men's Stripe Polo Black T-shirt
38630,38630.jpg,http://assets.myntassets.com/v1/images/style/properties/206a0614c4644cd8816576efd47d60d8_images.jpg,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Nike Women Purple Polo T-shirt,Women Apparel Topwear Tshirts Purple Summer 2012.0 Casual Nike Women Purple Polo T-shirt
4943,4943.jpg,http://assets.myntassets.com/v1/images/style/properties/1aae016d0abb224cfc18e6bd9bb01ad1_images.jpg,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Gini and Jony Boy's Kaleb White Brown Kidswear,Men Apparel Topwear Shirts White Summer 2011.0 Casual Gini and Jony Boy's Kaleb White Brown Kidswear
11188,11188.jpg,http://assets.myntassets.com/v1/images/style/properties/b2959d44db543af13d78492225a830de_images.jpg,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Carrera Men Dial steel finish strap Silver Watches,Men Accessories Watches Watches Silver Winter 2016.0 Casual Carrera Men Dial steel finish strap Silver Watches
10866,10866.jpg,http://assets.myntassets.com/v1/images/style/properties/b34550bc6415dcd66892de4ef2837fd9_images.jpg,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Wrangler Men Motor Rider Red T-Shirts,Men Apparel Topwear Tshirts Red Fall 2011.0 Casual Wrangler Men Motor Rider Red T-Shirts
59607,59607.jpg,http://assets.myntassets.com/v1/images/style/properties/FNF-Green-Collection-for-Wedding-Wear-Sari_6c60eef0b8d9cff87cfcd1f73953e5cd_images.jpg,Women,Apparel,Saree,Sarees,Grey,Fall,2012.0,Ethnic,FNF Pink & Grey Wedding Collection Sari,Women Apparel Saree Sarees Grey Fall 2012.0 Ethnic FNF Pink & Grey Wedding Collection Sari
15528,15528.jpg,http://assets.myntassets.com/v1/images/style/properties/cd16e955e4b6b3f9d7089c15652a3f00_images.jpg,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Scribble Black Tshirts,Men Apparel Topwear Tshirts Black Fall 2011.0 Casual Puma Men Scribble Black Tshirts
45258,45258.jpg,http://assets.myntassets.com/v1/images/style/properties/b8024bdd3fc47c2b20bd840f89811979_images.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO EDIFICE Men Black Dial Chronograph Watch ED60,Men Accessories Watches Watches Black Winter 2016.0 Casual CASIO EDIFICE Men Black Dial Chronograph Watch ED60
42841,42841.jpg,http://assets.myntassets.com/v1/images/style/properties/97d3bb4a71c9f7da88305ce9144d8576_images.jpg,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,French Connection Women Beige Handbag,Women Accessories Bags Handbags Beige Summer 2012.0 Casual French Connection Women Beige Handbag
22198,22198.jpg,http://assets.myntassets.com/v1/images/style/properties/70e74ca34b3b534b19d6b006d5bfad0a_images.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Timberland Men Black Casual Shoes,Men Footwear Shoes Casual Shoes Black Fall 2012.0 Casual Timberland Men Black Casual Shoes
29570,29570.jpg,http://assets.myntassets.com/v1/images/style/properties/49f884ddf4420d869ad143857d3bc33d_images.jpg,Men,Footwear,Shoes,Casual Shoes,Purple,Summer,2012.0,Casual,Vans Men Classic Slip-On Purple & Black Shoes,Men Footwear Shoes Casual Shoes Purple Summer 2012.0 Casual Vans Men Classic Slip-On Purple & Black Shoes
43993,43993.jpg,http://assets.myntassets.com/v1/images/style/properties/438c41900a80acabb3ef197f0559a9eb_images.jpg,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Police Women Passion Perfume,Women Personal Care Fragrance Perfume and Body Mist Pink Spring 2017.0 Casual Police Women Passion Perfume
6628,6628.jpg,http://assets.myntassets.com/v1/images/style/properties/0707b75d2d44e9cec9d27c944294ddbe_images.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Lowell White Silver Shoe,Men Footwear Shoes Sports Shoes White Summer 2011.0 Sports ADIDAS Men's Lowell White Silver Shoe
54924,54924.jpg,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Men-Blue-Shorts_40b6775eae62124195817a64d4ae4a93_images.jpg,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Do U Speak Green Men Blue Shorts,Men Apparel Bottomwear Shorts Blue Summer 2012.0 Casual Do U Speak Green Men Blue Shorts
26538,26538.jpg,http://assets.myntassets.com/v1/images/style/properties/6a6ebc47eaf2fe034bcfd94060a285ba_images.jpg,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2012.0,Casual,ID Men Red Shoes,Men Footwear Shoes Casual Shoes Red Fall 2012.0 Casual ID Men Red Shoes
35913,35913.jpg,http://assets.myntassets.com/v1/images/style/properties/73bc7d63943231e4df1c7b7600496a3d_images.jpg,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Peperone Women Black & White Handbag,Women Accessories Bags Handbags Black Summer 2012.0 Casual Peperone Women Black & White Handbag
49495,49495.jpg,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Khaki-Shoes_dcaf7c703e9c0396650529df2b2a8893_images.jpg,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Vans Men Khaki Shoes,Men Footwear Shoes Casual Shoes Khaki Summer 2012.0 Casual Vans Men Khaki Shoes
9660,9660.jpg,http://assets.myntassets.com/v1/images/style/properties/0be615f02ae1f1cfe78155555a79007c_images.jpg,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Pink Shirts,Men Apparel Topwear Shirts Pink Fall 2011.0 Casual Indigo Nation Men Reversible Bling Pink Shirts
2288,2288.jpg,http://assets.myntassets.com/v1/images/style/properties/135f9aa8141d682fc218393049c70324_images.jpg,Women,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Nike Women Black T-shirt,Women Apparel Topwear Tshirts Black Fall 2010.0 Sports Nike Women Black T-shirt
23876,23876.jpg,http://assets.myntassets.com/v1/images/style/properties/fcd52c6506b43f3af116a62c2ea81204_images.jpg,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,ADIDAS Men Blue Sweatshirt,Men Apparel Topwear Sweatshirts Blue Fall 2011.0 Casual ADIDAS Men Blue Sweatshirt
18237,18237.jpg,http://assets.myntassets.com/v1/images/style/properties/eba1c1b241555d8afa3f7232ed2c6933_images.jpg,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Manchester United Men Solid Red Tshirt,Men Apparel Topwear Tshirts Red Fall 2011.0 Casual Manchester United Men Solid Red Tshirt
54118,54118.jpg,http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Flats,Women Footwear Shoes Heels Black Winter 2012.0 Casual Rocia Women Black Flats
2872,2872.jpg,http://assets.myntassets.com/v1/images/style/properties/4d90e05b9e99e203b3ce191439619bcb_images.jpg,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Leather Flats,Women Footwear Shoes Heels Brown Winter 2015.0 Casual Catwalk Women Leather Flats
49653,49653.jpg,http://assets.myntassets.com/v1/images/style/properties/fe446adf94f9beb301b61bfc75a70bfa_images.jpg,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Mineral Women Green Top,Women Apparel Topwear Tops Green Summer 2012.0 Casual Mineral Women Green Top
8574,8574.jpg,http://assets.myntassets.com/v1/images/style/properties/0be6693dafb4261645b22c6e9e7e67f4_images.jpg,Women,Footwear,Sandal,Sandals,Pink,Fall,2011.0,Casual,Crocs Dora Boots Pink Sandals,Women Footwear Sandal Sandals Pink Fall 2011.0 Casual Crocs Dora Boots Pink Sandals
16957,16957.jpg,http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Black-Sunglasses_a37f3b87d0d05062ed063adc7aac78bf_images.jpg,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Image Men Sunglasses,Men Accessories Eyewear Sunglasses Black Winter 2016.0 Casual Image Men Sunglasses
19123,19123.jpg,http://assets.myntassets.com/v1/images/style/properties/69482728a521cbd2ba571e36016d5f63_images.jpg,Men,Footwear,Flip Flops,Flip Flops,Silver,Fall,2011.0,Casual,Lotto Men XL Water Man Silver Slippers,Men Footwear Flip Flops Flip Flops Silver Fall 2011.0 Casual Lotto Men XL Water Man Silver Slippers
13419,13419.jpg,http://assets.myntassets.com/v1/images/style/properties/8d7f0bbb0bdefcbcc692bcdf4a6400ee_images.jpg,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,United Colors of Benetton Men Solid Pink Polo T-shirts,Men Apparel Topwear Tshirts Pink Summer 2011.0 Casual United Colors of Benetton Men Solid Pink Polo T-shirts
